"BASTARDISM
","Bas""tard*ism",,,,
"BASTARDIZE
","Bas""tard*ize",v.,,,
"BASTARDLY
","Bas""tard*ly",,,,
"BASTARDY
","Bas""tar*dy",,,,
"BASTE
",Baste,v.,,,
"BASTE
",Baste,v.,,,
"BASTILE; BASTILLE
",,n.,,,
"BASTINADE
","Bas`ti*nade""",,,,
"BASTINADE
","Bas`ti*nade""",v.,,,
"BASTINADO
","Bas`ti*na""do",,,,
"BASTINADO
","Bas`ti*na""do",v.,,,
"BASTION
","Bas""tion",n.,,,
"BASTIONED
","Bas""tioned",,,,
"BASTO
","Bas""to",n.,,,
"BASTON
","Bas""ton",n.,,,
"BASUTOS
","Ba*su""tos",n.,,,
"BASYLE
","Bas""yle",n.,,,
"BASYLOUS
","Bas""y*lous",,,,
"BAT
",Bat,n.,,,
"BAT
",Bat,v.,,,
"BAT
",Bat,v.,,,
"BAT
",Bat,n.,,,
"BATABLE
","Bat""a*ble",a.,,,
"BATAILLED
","Bat""ailled",,,,
"BATARDEAU
","Ba`tar*deau""",n.,,,
"BATATAS; BATATA
","Ba*ta""tas",,,,
"BATAVIAN
","Ba*ta""vi*an",,,,
"BATAVIAN
","Ba*ta""vi*an",,,,
"BATCH
",Batch,n.,,,
"BATE
",Bate,n.,,,
"BATE
",Bate,v.,,,
"BATE
",Bate,v.,,,
"BATE
",Bate,v.,,,
"BATE
",Bate,,,,
"BATE
",Bate,v.,,,
"BATE
",Bate,n.,,,
"BATE
",Bate,n.,,,
"BATE
",Bate,v.,,,
"BATEAU
","Ba*teau""",,,,
"BATED
","Bat""ed",,,,
"BATEFUL
","Bate""ful",,,,
"BATELESS
","Bate""less",,,,
"BATEMENT
","Bate""ment",n.,,,
"BATFISH
","Bat""fish`",n.,,,
"BATFOWLER
","Bat""fowl`er",,,,
"BATFOWLING
","Bat""fowl`ing",n.,,,
"BATFUL
","Bat""ful",a.,,,
"BATH
",Bath,,,,
"BATH
",Bath,n.,,,
"BATH
",Bath,,,,
"BATHE
",Bathe,v.,,,
"BATHE
",Bathe,v.,,,
"BATHE
",Bathe,,,,
"BATHER
","Bath""er",,,,
"BATHETIC
","Ba*thet""ic",,,,
"BATHING
","Bath""ing",,,,
"BATHMISM
","Bath""mism",,,,
"BATHOMETER
","Ba*thom""e*ter",n.,,,
"BATHORSE
","Bat""horse`",n.,,,
"BATHOS
","Ba""thos",n.,,,
"BATHYBIUS
","Ba*thyb""i*us",n.,,,
"BATHYGRAPHIC
","Bath`y*graph""ic",a.,,,
"BATHYMETRIC; BATHYMETRICAL
","Bath`y*met""ric",,,,
"BATHYMETRY
","Ba*thym""e*try",n.,,,
"BATING
","Bat""ing",prep.,,,
"BATISTE
","Ba*tiste""",n.,,,
"BATLET
","Bat""let",n.,,,
"BATMAN
","Bat""man",n.,,,
"BATMAN
","Bat""man",,,,
"BATOIDEI
","Ba*toi""de*i",n.,,,
"BATON
","Bat""on",n.,,,
"BATOON
","Ba*toon""",,,,
"BAT PRINTING
",,,,,
"BATRACHIA
","Ba*tra""chi*a",n.,,,
"BATRACHIAN
","Ba*tra""chi*an",a.,,,
"BATRACHOID
","Bat""ra*choid",a.,,,
"BATRACHOMYOMACHY
","Bat`ra*cho*my*om""a*chy",n.,,,
"BATRACHOPHAGOUS
","Bat`ra*choph""a*gous",a.,,,
"BATSMAN
","Bats""man",,,,
"BAT'S-WING; BATWING
",,,,,
"BATTA
","Bat""ta",n.,,,
"BATTA
","Bat""ta",n.,,,
"BATTABLE
","Bat""ta*ble",a.,,,
"BATTAILANT
","Bat""tail*ant",v.,,,
"BATTAILOUS
","Bat""tail*ous",a.,,,
"BATTALIA
","Bat*tal""ia",n.,,,
"BATTALION
","Bat*tal""ion",n.,,,
"BATTALION
","Bat*tal""ion",v.,,,
"BATTEL
","Bat""tel",n.,,,
"BATTEL
","Bat""tel",n.,,,
"BATTEL
","Bat""tel",v.,,,
"BATTEL
","Bat""tel",v.,,,
"BATTEL
","Bat""tel",,,,
"BATTELER; BATTLER
","Bat""tel*er",n.,,,
"BATTEN
","Bat""ten",v.,,,
"BATTEN
","Bat""ten",v.,,,
"BATTEN
","Bat""ten",,,,
"BATTEN
","Bat""ten",v.,,,
"BATTEN
","Bat""ten",v.,,,
"BATTENING
","Bat""ten*ing",n.,,,
"BATTER
","Bat""ter",v.,,,
"BATTER
","Bat""ter",n.,,,
"BATTER
","Bat""ter",,,,
"BATTER
","Bat""ter",v.,,,
"BATTER
","Bat""ter",,,,
"BATTERER
","Bat""ter*er",,,,
"BATTERING-RAM
","Bat""ter*ing-ram`",,,,
"BATTERING TRAIN
",,,,,
"BATTERY
","Bat""ter*y",,,,
"BATTING
","Bat""ting",,,,
"BATTLE
","Bat""tle",,,,
"BATTLE
","Bat""tle",n.,,,
"BATTLE
","Bat""tle",v.,,,
"BATTLE
","Bat""tle",v.,,,
"BATTLE-AX; BATTLE-AXE
",,n.,,,
"BATTLED
","Bat""tled",,,,
"BATTLEDOOR
","Bat""tle*door`",n.,,,
"BATTLEMENT
","Bat""tle*ment",n.,,,
"BATTLEMENTED
","Bat""tle*ment*ed",,,,
"BATTLE RANGE
",,,,,
"BATTLE SHIP
",,,,,
"BATTOLOGIST
","Bat*tol""o*gist",,,,
"BATTOLOGIZE
","Bat*tol""o*gize",v.,,,
"BATTOLOGY
","Bat*tol""o*gy",n.,,,
"BATTON
","Bat""ton",,,,
"BATTUE
","Bat""tue`",v.,,,
"BATTURE
","Bat`ture""",n.,,,
"BATTUTA
","Bat*tu""ta",n.,,,
"BATTY
","Bat""ty",,,,
"BATULE
","Bat""ule",,,,
"BATZ
",Batz,,,,
"BAUBEE
","Bau*bee""",,,,
"BAUBLE
","Bau""ble",n.,,,
"BAUBLING
","Bau""bling
",,,,
"BAUDEKIN
","Bau""de*kin",n.,,,
"BAUDRICK
","Bau""drick",,,,
"BAUK; BAULK
",Bauk,n.,,,
"BAUME
","Bau`mé""",,,,
"BAUNSCHEIDTISM
","Baun""scheidt*ism",n.,,,
"BAUXITE; BEAUXITE
","Baux""ite",,,,
"BAVARDAGE
","Ba`var`dage""",n.,,,
"BAVARIAN
","Ba*va""ri*an",,,,
"BAVAROY
","Bav""a*roy",n.,,,
"BAVIAN
","Ba""vi*an",n.,,,
"BAVIN
","Bav""in",n.,,,
"BAWBEE
","Baw*bee""",n.,,,
"BAWBLE
","Baw""ble",,,,
"BAWBLING
","Baw""bling",,,,
"BAWCOCK
","Baw""cock",n.,,,
"BAWD
",Bawd,n.,,,
"BAWD
",Bawd,v.,,,
"BAWDILY
","Bawd""i*ly",,,,
"BAWDINESS
","Bawd""i*ness",,,,
"BAWDRICK
","Bawd""rick",,,,
"BAWDRY
","Bawd""ry",n.,,,
"BAWDY
","Bawd""y",,,,
"BAWDYHOUSE
","Baw""dy*house`",,,,
"BAWHORSE
","Baw""horse`",,,,
"BAWL
",Bawl,v.,,,
"BAWL
",Bawl,v.,,,
"BAWL
",Bawl,,,,
"BAWLER
","Bawl""er",,,,
"BAWN
",Bawn,n.,,,
"BAWREL
","Baw""rel",n.,,,
"BAWSIN; BAWSON
","Baw""sin",n.,,,
"BAXTER
","Bax""ter",n.,,,
"BAY
",Bay,a.,,,
"BAY
",Bay,n.,,,
"BAY
",Bay,n.,,,
"BAY
",Bay,v.,,,
"BAY
",Bay,v.,,,
"BAY
",Bay,v.,,,
"BAY
",Bay,v.,,,
"BAY
",Bay,,,,
"BAY
",Bay,v.,,,
"BAYA
","Ba""ya",n.,,,
"BAYAD; BAYATTE
","Ba*yad""",n.,,,
"BAYADERE
","Ba`ya*dere""",n.,,,
"BAYAMO
","Ba*ya""mo",n.,,,
"BAY-ANTLER
","Bay""-ant`ler",n.,,,
"BAYARD
","Bay""ard",,,,
"BAYARDLY
","Bay""ard*ly",,,,
"BAYBERRY
","Bay""ber*ry",n.,,,
"BAYBOLT
","Bay""bolt`",,,,
"BAYED
",Bayed,,,,
"BAYEUX TAPESTRY
",,,,,
"BAY ICE
",,,,,
"BAY LEAF
",,,,,
"BAYMAN
","Bay""man",n.,,,
"BAYONET
","Bay""o*net",n.,,,
"BAYONET
","Bay""o*net",v.,,,
"BAYOU
","Bay""ou",,,,
"BAYOU STATE
",,,,,
"BAY RUM
",,,,,
"BAYS; BAYZE
",Bays,,,,
"BAY SALT
",,,,,
"BAY STATE
",,,,,
"BAY TREE
",,,,,
"BAY WINDOW
",,,,,
"BAY YARN
",,,,,
"BAZAAR; BAZAR
",,n.,,,
"BDELLIUM
","Bdel""lium",n.,,,
"BDELLOIDEA
","Bdel*loi""de*a",n.,,,
"BDELLOMETER
","Bdel*lom""e*ter",n.,,,
"BDELLOMORPHA
","Bdel`lo*mor""pha",,,,
"BE
",Be,v.,,,
"BE
",,,,,
"BEACH
",Beach,,,,
"BEACH
",Beach,v.,,,
"BEACH COMBER
",,,,,
"BEACHED
",Beached,,,,
"BEACHY
","Beach""y",,,,
"BEACON
","Bea""con",n.,,,
"BEACON
","Bea""con",v.,,,
"BEACONAGE
","Bea""con*age",,,,
"BEACONLESS
","Bea""con*less",,,,
"BEAD
",Bead,n.,,,
"BEAD
",Bead,v.,,,
"BEAD
",Bead,v.,,,
"BEADHOUSE; BEDEHOUSE
","Bead""house`",n.,,,
"BEADING
","Bead""ing",,,,
"BEADLE
","Bea""dle",n.,,,
"BEADLERY
","Bea""dle*ry",,,,
"BEADLESHIP
","Bea""dle*ship",,,,
"BEAD PROOF
",,,,,
"BEADROLL
","Bead""roll`",n.,,,
"BEADSMAN; BEDESMAN
","Beads""man",,,,
"BEADSNAKE
","Bead""snake`",n.,,,
"BEADSWOMAN; BEDESWOMAN
","Beads""wom`an",,,,
"BEADWORK
","Bead""work`",,,,
"BEADY
","Bead""y",,,,
"BEAGLE
","Bea""gle",n.,,,
"BEAK
",Beak,n.,,,
"BEAKED
",Beaked,,,,
"BEAKER
","Beak""er",n.,,,
"BEAKHEAD
","Beak""head`",,,,
"BEAKIRON
","Beak""i*ron",n.,,,
"BEAL
",,n.,,,
"BEAL
",Beal,v.,,,
"BE-ALL
","Be""-all`",,,,
"BEAM
",Beam,n.,,,
"BEAM
",Beam,v.,,,
"BEAM
",Beam,v.,,,
"BEAMBIRD
","Beam""bird`",n.,,,
"BEAMED
",Beamed,,,,
"BEAMFUL
","Beam""ful",,,,
"BEAMILY
","Beam""i*ly",,,,
"BEAMINESS
","Beam""i*ness",,,,
"BEAMING
","Beam""ing",,,,
"BEAMINGLY
","Beam""ing*ly",,,,
"BEAMLESS
","Beam""less",,,,
"BEAMLET
","Beam""let",,,,
"BEAM TREE
",,,,,
"BEAMY
","Beam""y",,,,
"BEAN
",Bean,n.,,,
"BEAN CAPER
",,,,,
"BEAN TREFOIL
",,,,,
"BEAR
",Bear,v.,,,
"BEAR
",Bear,v.,,,
"BEAR
",Bear,,,,
"BEAR
",Bear,n.,,,
"BEAR
",Bear,v.,,,
"BEAR; BERE
",Bear,n.,,,
"BEARABLE
","Bear""a*ble",,,,
"BEARBERRY
","Bear""ber*ry",n.,,,
"BEARBIND
","Bear""bind`",n.,,,
"BEARD
",Beard,n.,,,
"BEARD
",Beard,v.,,,
"BEARDED
","Beard""ed",,,,
"BEARDIE
","Beard""ie",n.,,,
"BEARDLESS
","Beard""less",,,,
"BEARDLESSNESS
","Beard""less*ness",,,,
"BEARER
","Bear""er",,,,
"BEARHERD
","Bear""herd`",,,,
"BEARHOUND
","Bear""hound`",,,,
"BEARING
","Bear""ing",,,,
"BEARING CLOTH
",,,,,
"BEARING REIN
",,,,,
"BEARING RING
",,,,,
"BEARISH
","Bear""ish",,,,
"BEARISHNESS
","Bear""ish*ness",,,,
"BEARN
",Bearn,,,,
"BEAR'S-BREECH
","Bear's""-breech`",n.,,,
"BEAR'S-EAR
",Bear's-ear`,n.,,,
"BEAR'S-FOOT
","Bear's""-foot`",n.,,,
"BEARSKIN
","Bear""skin`",,,,
"BEAR'S-PAW
","Bear's""-paw`",n.,,,
"BEAR STATE
",,,,,
"BEAR-TRAP DAM
",,,,,
"BEARWARD
","Bear""ward`",n.,,,
"BEAST
",Beast,n.,,,
"BEASTHOOD
","Beast""hood",,,,
"BEASTINGS
","Beast""ings",n.,,,
"BEASTLIHEAD
","Beast""li*head",n.,,,
"BEASTLIKE
","Beast""like""",,,,
"BEASTLINESS
","Beast""li*ness",,,,
"BEASTLY
","Beast""ly",,,,
"BEAT
",Beat,v.,,,
"BEAT
",Beat,v.,,,
"BEAT
",Beat,,,,
"BEAT
",Beat,,,,
"BEATEN
","Beat""en",,,,
"BEATER
","Beat""er",,,,
"BEATH
",Beath,v.,,,
"BEATIFIC; BEATIFICAL
","Be`a*tif""ic",a.,,,
"BEATIFICATE
","Be`a*tif""i*cate",v.,,,
"BEATIFICATION
","Be*at`i*fi*ca""tion",n.,,,
"BEATIFY
","Be*at""i*fy",v.,,,
"BEATING
","Beat""ing",,,,
"BEATITUDE
","Be*at""i*tude",n.,,,
"BEAU
",Beau,,,,
"BEAUCATCHER
","Beau""catch`er",,,,
"BEAUFET
","Beau""fet",n.,,,
"BEAUFIN
","Beau""fin",,,,
"BEAUFORT'S SCALE
",,,,,
"BEAU IDEAL
",,,,,
"BEAUISH
","Beau""ish",,,,
"BEAU MONDE
",,,,,
"BEAUMONTAGUE
","Beau`mon""ta*gue",,,,
"BEAUPERE
","Beau""pere`",n.,,,
"BEAUSEANT
","Beau`se`ant""",n.,,,
"BEAUSHIP
","Beau""ship",,,,
"BEAUTEOUS
","Beau""te*ous",,,,
"BEAUTIED
","Beau""tied",,,,
"BEAUTIFIER
","Beau""ti*fi`er",,,,
"BEAUTIFUL
","Beau""ti*ful",,,,
"BEAUTIFY
","Beau""ti*fy",v.,,,
"BEAUTIFY
","Beau""ti*fy",v.,,,
"BEAUTILESS
","Beau""ti*less",,,,
"BEAUTY
","Beau""ty",,,,
"BEAUX
",Beaux,,,,
"BEAUXITE
","Beaux""ite",n.,,,
"BEAVER
","Bea""ver",n.,,,
"BEAVER
","Bea""ver",n.,,,
"BEAVERED
","Bea""vered",,,,
"BEAVER STATE
",,,,,
"BEAVERTEEN
","Bea""ver*teen",,,,
"BEBEERINE; BEBIRINE
","Be*bee""rine",n.,,,
"BEBEERU
","Be*bee""ru",n.,,,
"BEBLEED
","Be*bleed""",v.,,,
"BEBLOOD; BEBLOODY
","Be*blood""",v.,,,
"BEBLOT
","Be*blot""",v.,,,
"BEBLUBBER
","Be*blub""ber",v.,,,
"BEBUNG
","Be""bung",n.,,,
"BECALM
","Be*calm""",v.,,,
"BECAME
","Be*came""",,,,
"BECARD
","Bec""ard",n.,,,
"BECAUSE
","Be*cause""",,,,
"BECCABUNGA
","Bec`ca*bun""ga",n.,,,
"BECCAFICO
","Bec`ca*fi""co",,,,
"BECCHI'S TEST
",,,,,
"BECHAMEL
","Bech""a*mel",n.,,,
"BECHANCE
","Be*chance""",adv.,,,
"BECHANCE
","Be*chance""",v.,,,
"BECHARM
","Be*charm""",v.,,,
"BECHE DE MER
",,,,,
"BECHIC
","Be""chic",a.,,,
"BECHUANAS
","Bech`u*a""nas",n.,,,
"BECK
",Beck,,,,
"BECK
",Beck,n.,,,
"BECK
",Beck,,,,
"BECK
",Beck,v.,,,
"BECK
",Beck,v.,,,
"BECK
",Beck,,,,
"BECKER
","Beck""er",n.,,,
"BECKET
","Beck""et",n.,,,
"BECKON
","Beck""on",v.,,,
"BECKON
","Beck""on",,,,
"BECK'S SCALE
",,,,,
"BECLAP
",Be*clap,v.,,,
"BECLIP
","Be*clip""",v.,,,
"BECLOUD
","Be*cloud""",v.,,,
"BECOME
","Be*come""",v.,,,
"BECOME
","Be*come""",v.,,,
"BECOMED
","Be*com""ed",,,,
"BECOMING
","Be*com""ing",,,,
"BECOMING
","Be*com""ing",,,,
"BECOMINGLY
","Be*com""ing*ly",,,,
"BECOMINGNESS
","Be*com""ing*ness",,,,
"BECQUEREL RAYS
",,,,,
"BECRIPPLE
","Be*crip""ple",v.,,,
"BECUIBA; BECUIBA NUT
","Be*cui""ba",,,,
"BECUNA
","Be*cu""na",n.,,,
"BECURL
","Be*curl""",v.,,,
"BED
",Bed,n.,,,
"BED
",Bed,v.,,,
"BED
",Bed,v.,,,
"BEDABBLE
",Be*dab*ble,v.,,,
"BEDAFF
","Be*daff""",v.,,,
"BEDAGAT
","Bed""a*gat",,,,
"BEDAGGLE
","Be*dag""gle",v.,,,
"BEDASH
","Be*dash""",v.,,,
"BEDAUB
","Be*daub""",v.,,,
"BEDAZZLE
","Be*daz""zle",v.,,,
"BEDBUG
","Bed""bug`",n.,,,
"BEDCHAIR
","Bed""chair`",,,,
"BEDCHAMBER
","Bed""cham`ber",,,,
"BEDCLOTHES
","Bed""clothes`",n.,,,
"BEDCORD
","Bed""cord`",,,,
"BEDDED
","Bed""ded",,,,
"BEDDING
","Bed""ding",n.,,,
"BEDE
",Bede,v.,,,
"BEDE
",Bede,n.,,,
"BEDECK
","Be*deck""",v.,,,
"BEDEGUAR; BEDEGAR
","Bed""e*guar",n.,,,
"BEDEHOUSE
","Bede""house`
",,,,
"BEDEL; BEDELL
","Be""del",,,,
"BEDELRY
","Be""del*ry",,,,
"BEDEN
","Bed""en",n.,,,
"BEDESMAN
","Bedes""man",,,,
"BEDEVIL
","Be*dev""il",v.,,,
"BEDEVILMENT
","Be*dev""il*ment",,,,
"BEDEW
","Be*dew""",v.,,,
"BEDEWER
","Be*dew""er",,,,
"BEDEWY
","Be*dew""y",,,,
"BEDFELLOW
","Bed""fel`low",,,,
"BEDFERE; BEDPHERE
",,n.,,,
"BEDGOWN
","Bed""gown`",,,,
"BEDIGHT
","Be*dight""",v.,,,
"BEDIM
","Be*dim""",v.,,,
"BEDIZEN
","Be*diz""en",v.,,,
"BEDIZENMENT
","Be*diz""en*ment",,,,
"BEDKEY
","Bed""key`",,,,
"BEDLAM
","Bed""lam",n.,,,
"BEDLAM
","Bed""lam",,,,
"BEDLAMITE
","Bed""lam*ite",,,,
"BEDMAKER
","Bed""mak`er",,,,
"BED-MOLDING; BED-MOULDING
",,n.,,,
"BEDOTE
","Be*dote""",v.,,,
"BEDOUIN
","Bed""ou*in",n.,,,
"BEDOUIN
","Bed""ou*in",,,,
"BEDPAN
","Bed""pan`",,,,
"BEDPHERE
","Bed""phere`",,,,
"BEDPIECE; BEDPLATE
","Bed""piece`",n.,,,
"BEDPOST
","Bed""post`",,,,
"BEDQUILT
","Bed""quilt`",,,,
"BEDRABBLE
","Be*drab""ble",v.,,,
"BEDRAGGLE
","Be*drag""gle",v.,,,
"BEDRENCH
","Be*drench""",v.,,,
"BEDRIBBLE
","Be*drib""ble",v.,,,
"BEDRID; BEDRIDDEN
","Bed""rid`",a.,,,
"BEDRIGHT; BEDRITE
",,n.,,,
"BEDRIZZLE
","Be*driz""zle",v.,,,
"BED ROCK
",,,,,
"BEDROOM
","Bed""room",,,,
"BEDROP
","Be*drop""",v.,,,
"BEDRUG
","Be*drug""",v.,,,
"BED SCREW
",,,,,
"BEDSIDE
","Bed""side`",,,,
"BEDSITE
","Bed""site`",,,,
"BEDSORE
","Bed""sore`",n.,,,
"BEDSPREAD
","Bed""spread`",,,,
"BEDSTAFF
","Bed""staff`",,,,
"BEDSTEAD
","Bed""stead",n.,,,
"BED STEPS
",,,,,
"BEDSTOCK
","Bed""stock",,,,
"BEDSTRAW
","Bed""straw`",,,,
"BEDSWERVER
","Bed""swerv`er",,,,
"BEDTICK
","Bed""tick`",,,,
"BEDTIME
","Bed""time`",,,,
"BEDUCK
","Be*duck""",v.,,,
"BEDUIN
","Bed""uin",,,,
"BEDUNG
","Be*dung""",v.,,,
"BEDUST
","Be*dust""",v.,,,
"BEDWARD
","Bed""ward",,,,
"BEDWARF
","Be*dwarf""",v.,,,
"BEDYE
","Be*dye""",v.,,,
"BEE
",Bee,,,,
"BEE
",Bee,n.,,,
"BEEBREAD
","Bee""bread`",,,,
"BEECH
",Beech,,,,
"BEECHEN
","Beech""en",a.,,,
"BEECHNUT
","Beech""nut`",,,,
"BEECH TREE
",,,,,
"BEECHY
","Beech""y",,,,
"BEE-EATER
","Bee""-eat`er",n.,,,
"BEEF
",Beef,n.,,,
"BEEF
",Beef,,,,
"BEEFEATER
","Beef""eat`er",n.,,,
"BEEFSTEAK
","Beef""steak`",,,,
"BEEF-WITTED
","Beef""-wit`ted",,,,
"BEEFWOOD
","Beef""wood`",,,,
"BEEFY
","Beef""y",,,,
"BEEHIVE
","Bee""hive`",,,,
"BEEHOUSE
","Bee""house`",,,,
"BEE LARKSPUR
",,,,,
"BEELD
",Beeld,,,,
"BEE LINE
",,,,,
"BEELZEBUB
","Be*el""ze*bub",,,,
"BEEM
",Beem,n.,,,
"BEEMASTER
","Bee""mas`ter",,,,
"BEEN
",,,,,
"BEER
",Beer,n.,,,
"BEEREGAR
","Beer""e*gar",n.,,,
"BEERHOUSE
","Beer""house`",,,,
"BEERINESS
","Beer""i*ness",,,,
"BEERY
","Beer""y",,,,
"BEESTINGS
","Beest""ings",,,,
"BEESWAX
","Bees""wax`",,,,
"BEESWING
","Bees""wing`",,,,
"BEET
",Beet,n.,,,
"BEETE; BETE
",Beete,v.,,,
"BEETLE
","Bee""tle",n.,,,
"BEETLE
","Bee""tle",v.,,,
"BEETLE
","Bee""tle",n.,,,
"BEETLE
","Bee""tle",v.,,,
"BEETLE BROW
",,,,,
"BEETLE-BROWED
","Bee""tle-browed`",a.,,,
"BEETLEHEAD
","Bee""tle*head`",n.,,,
"BEETLE-HEADED
","Bee""tle-head`ed",,,,
"BEETLESTOCK
","Bee""tle*stock`",,,,
"BEET RADISH
",,,,,
"BEETRAVE
","Beet""rave`",n.,,,
"BEEVE
",Beeve,n.,,,
"BEEVES
",Beeves,,,,
"BEFALL
","Be*fall""",v.,,,
"BEFALL
","Be*fall""",v.,,,
"BEFIT
","Be*fit""",v.,,,
"BEFITTING
","Be*fit""ting",,,,
"BEFITTINGLY
","Be*fit""ting*ly",,,,
"BEFLATTER
","Be*flat""ter",v.,,,
"BEFLOWER
","Be*flow""er",v.,,,
"BEFOG
","Be*fog""",v.,,,
"BEFOOL
","Be*fool""",v.,,,
"BEFORE
","Be*fore""",prep.,,,
"BEFORE
","Be*fore""",,,,
"BEFOREHAND
","Be*fore""hand`",adv.,,,
"BEFOREHAND
","Be*fore""hand`",,,,
"BEFORETIME
","Be*fore""time`",,,,
"BEFORTUNE
","Be*for""tune",v.,,,
"BEFOUL
","Be*foul""",v.,,,
"BEFRIEND
","Be*friend""",v.,,,
"BEFRIENDMENT
","Be*friend""ment",,,,
"BEFRILL
","Be*frill""",v.,,,
"BEFRINGE
","Be*fringe""",v.,,,
"BEFUDDLE
","Be*fud""dle",v.,,,
"BEG
",Beg,n.,,,
"BEG
",Beg,v.,,,
"BEG
",Beg,v.,,,
"BEGA
","Be""ga",,,,
"BEGEM
","Be*gem""",v.,,,
"BEGET
","Be*get""",v.,,,
"BEGETTER
","Be*get""ter",,,,
"BEGGABLE
","Beg""ga*ble",,,,
"BEGGAR
","Beg""gar",n.,,,
"BEGGAR
","Beg""gar",v.,,,
"BEGGARHOOD
","Beg""gar*hood",,,,
"BEGGARISM
","Beg""gar*ism",,,,
"BEGGARLINESS
","Beg""gar*li*ness",,,,
"BEGGARLY
","Beg""gar*ly",,,,
"BEGGARLY
","Beg""gar*ly",,,,
"BEGGAR'S LICE
",,,,,
"BEGGAR'S TICKS
",,,,,
"BEGGARY
","Beg""gar*y",n.,,,
"BEGGARY
","Beg""gar*y",,,,
"BEGGESTERE
","Beg""ge*stere",n.,,,
"BEGHARD; BEGUARD
",,n.,,,
"BEGILD
","Be*gild""",v.,,,
"BEGIN
","Be*gin""",v.,,,
"BEGIN
","Be*gin""",v.,,,
"BEGIN
","Be*gin""",,,,
"BEGINNER
","Be*gin""ner",,,,
"BEGINNING
","Be*gin""ning",,,,
"BEGIRD
","Be*gird""",v.,,,
"BEGIRDLE
","Be*gir""dle",v.,,,
"BEGIRT
","Be*girt""",v.,,,
"BEGLERBEG
","Beg""ler*beg`",n.,,,
"BEGNAW
","Be*gnaw""",v.,,,
"BEGOD
","Be*god""",v.,,,
"BEGOHM
","Beg""ohm`",n.,,,
"BEGONE
","Be*gone""",v.,,,
"BEGONE
","Be*gone""",,,,
"BEGONIA
","Be*go""ni*a",n.,,,
"BEGORE
","Be*gore""",v.,,,
"BEGOT
","Be*got""",,,,
"BEGOTTEN
","Be*got""ten",,,,
"BEGRAVE
","Be*grave""",v.,,,
"BEGREASE
","Be*grease""",v.,,,
"BEGRIME
","Be*grime""",v.,,,
"BEGRIMER
","Be*grim""er",,,,
"BEGRUDGE
","Be*grudge""",v.,,,
"BEGUILE
","Be*guile""",v.,,,
"BEGUILEMENT
","Be*guile""ment",,,,
"BEGUILER
","Be*guil""er",,,,
"BEGUILING
","Be*guil""ing",,,,
"BEGUIN
","Be`guin""",n.,,,
"BEGUINAGE
","Be`gui`nage""",n.,,,
"BEGUINE
","Be`guine""",n.,,,
"BEGUM
","Be""gum",n.,,,
"BEGUN
","Be*gun""",,,,
"BEHALF
","Be*half""",n.,,,
"BEHAPPEN
","Be*hap""pen",v.,,,
"BEHAVE
","Be*have""",v.,,,
"BEHAVE
","Be*have""",v.,,,
"BEHAVIOR
","Be*hav""ior",,,,
"BEHEAD
","Be*head""",v.,,,
"BEHEADAL
","Be*head""al
",,,,
"BEHELD
","Be*held""",,,,
"BEHEMOTH
","Be""he*moth",n.,,,
"BEHEN; BEHN
","Be""hen",n.,,,
"BEHEST
","Be*hest""",n.,,,
"BEHEST
","Be*hest""",v.,,,
"BEHETE
","Be*hete""",v.,,,
"BEHIGHT
","Be*hight""",v.,,,
"BEHIGHT
","Be*hight""",,,,
"BEHIND
","Be*hind""",prep.,,,
"BEHIND
","Be*hind""",,,,
"BEHIND
","Be*hind""",,,,
"BEHINDHAND
","Be*hind""hand`",adv.,,,
"BEHITHER
","Be*hith""er",,,,
"BEHOLD
","Be*hold""",v.,,,
"BEHOLD
","Be*hold""",v.,,,
"BEHOLDEN
","Be*hold""en",a.,,,
"BEHOLDER
","Be*hold""er",,,,
"BEHOLDING
","Be*hold""ing",,,,
"BEHOLDING
","Be*hold""ing",,,,
"BEHOLDINGNESS
","Be*hold""ing*ness",,,,
"BEHOOF
","Be*hoof""",n.,,,
"BEHOOVABLE
","Be*hoov""a*ble",,,,
"BEHOOVE
","Be*hoove""",v.,,,
"BEHOOVE
","Be*hoove""",v.,,,
"BEHOOVE
","Be*hoove""",,,,
"BEHOOVEFUL
","Be*hoove""ful",,,,
"BEHOVE
","Be*hove""",,,,
"BEHOVELY
","Be*hove""ly",a.,,,
"BEHOWL
","Be*howl""",v.,,,
"BEIGE
",Beige,n.,,,
"BEILD
",Beild,v.,,,
"BEING
","Be""ing",,,,
"BEING
","Be""ing",,,,
"BEING
","Be""ing",,,,
"BEJADE
","Be*jade""",v.,,,
"BEJAPE
","Be*jape""",v.,,,
"BEJAUNDICE
","Be*jaun""dice",v.,,,
"BEJEWEL
","Be*jew""el",v.,,,
"BEJUCO
","Be*ju""co",n.,,,
"BEJUMBLE
","Be*jum""ble",v.,,,
"BEKAH
","Be""kah",n.,,,
"BEKNAVE
","Be*knave""",v.,,,
"BEKNOW
","Be*know""",v.,,,
"BEL
",Bel,,,,
"BELABOR
","Be*la""bor",v.,,,
"BEL-ACCOYLE
","Bel`-ac*coyle""",n.,,,
"BELACE
","Be*lace""",v.,,,
"BELAM
","Be*lam""",v.,,,
"BELAMOUR
","Bel""a*mour",n.,,,
"BELAMY
","Bel""a*my",n.,,,
"BELATE
","Be*late""",v.,,,
"BELATED
","Be*lat""ed",,,,
"BELAUD
","Be*laud""",v.,,,
